"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.984551109E0,6.108652451E-4,7.635815418E-4,9.162978968E-4
2.034551109E0,6.108652451E-4,-4.581489484E-4,-3.054326226E-4
2.084551109E0,6.108652451E-4,-4.581489484E-4,-3.054326226E-4
2.134551109E0,-6.108652451E-4,-4.581489484E-4,-3.054326226E-4
2.184551109E0,-1.832595794E-3,-1.679879380E-3,9.162978968E-4
2.234551109E0,-6.108652451E-4,-4.581489484E-4,-3.054326226E-4
2.284551109E0,-6.108652451E-4,-4.581489484E-4,-3.054326226E-4
2.334551109E0,6.108652451E-4,-4.581489484E-4,-3.054326226E-4
2.384551109E0,-6.108652451E-4,-1.679879380E-3,-3.054326226E-4
2.434551109E0,1.985311974E-3,3.054326167E-3,9.162978968E-4
2.484551109E0,5.497787148E-3,-4.123340361E-3,-3.054326226E-4
2.534551109E0,6.108652451E-4,-1.679879380E-3,9.162978968E-4
2.584551109E0,1.832595794E-3,1.832595794E-3,-3.054326226E-4
2.634551109E0,-1.679879380E-3,3.054326167E-3,-3.054326226E-4
2.684551109E0,-4.276056774E-3,-1.679879380E-3,-3.054326226E-4
2.734551109E0,-6.108652451E-4,7.635815418E-4,-3.054326226E-4
2.784551109E0,-6.108652451E-4,-1.374446787E-3,-3.054326226E-4
2.834551109E0,-6.108652451E-4,-1.527163113E-4,9.162978968E-4
2.884551109E0,-4.581489484E-4,1.069014193E-3,9.162978968E-4
2.934551109E0,6.108652451E-4,1.069014193E-3,-3.054326226E-4
2.984551109E0,1.832595794E-3,-1.527163113E-4,-3.054326226E-4
3.034551109E0,6.108652451E-4,-1.527163113E-4,9.162978968E-4
3.084551109E0,-6.108652451E-4,-1.527163113E-4,-3.054326226E-4
3.134551109E0,6.108652451E-4,-1.527163113E-4,-3.054326226E-4
3.184551109E0,-6.108652451E-4,1.069014193E-3,-3.054326226E-4
3.234551109E0,6.108652451E-4,9.162978968E-4,9.162978968E-4
3.284551109E0,-6.108652451E-4,-1.527163113E-4,-3.054326226E-4
3.334551109E0,1.832595794E-3,-1.527163113E-4,9.162978968E-4
3.384551109E0,6.108652451E-4,-2.596177394E-3,-3.054326226E-4
3.434551109E0,-6.108652451E-4,-1.527163113E-4,9.162978968E-4
3.484551109E0,1.832595794E-3,-1.527163113E-4,-3.054326226E-4
3.534551109E0,7.635815418E-4,6.108652451E-4,-4.581489484E-4
3.584551109E0,-1.679879380E-3,7.635815418E-4,-4.581489484E-4
3.634551109E0,-3.054326226E-4,7.635815418E-4,7.635815418E-4
3.684551109E0,-4.581489484E-4,-4.581489484E-4,7.635815418E-4
3.734551109E0,-4.581489484E-4,7.635815418E-4,-4.581489484E-4
3.784551109E0,-1.679879380E-3,-1.679879380E-3,-4.581489484E-4
3.834551109E0,7.635815418E-4,-4.581489484E-4,-4.581489484E-4
3.884551109E0,-4.581489484E-4,-4.581489484E-4,-4.581489484E-4
3.934551109E0,7.635815418E-4,-4.581489484E-4,-4.581489484E-4
3.984551109E0,-2.748893574E-3,4.276056774E-3,-4.581489484E-4
4.034551109E0,1.404990070E-2,-7.941247895E-3,-6.108652451E-4
4.084551109E0,1.175915636E-2,-1.832595794E-3,6.108652451E-4
4.134551109E0,5.650503561E-3,-5.345070735E-3,-4.581489484E-4
4.184551109E0,-4.581489484E-4,-4.581489484E-4,7.635815418E-4
4.234551109E0,-3.970623948E-3,1.985311974E-3,-3.054326226E-4
4.284551109E0,-3.970623948E-3,7.635815418E-4,9.162978968E-4
4.334551109E0,-4.581489484E-4,7.635815418E-4,-4.581489484E-4
4.384551109E0,7.635815418E-4,-1.679879380E-3,-4.581489484E-4
4.434551109E0,1.985311974E-3,1.832595794E-3,-4.581489484E-4
4.484551109E0,7.635815418E-4,-4.581489484E-4,-4.581489484E-4
4.534551109E0,-1.527163084E-3,7.635815418E-4,-4.581489484E-4
4.584551109E0,-1.527163084E-3,7.635815418E-4,7.635815418E-4
4.634551109E0,1.985311974E-3,6.108652451E-4,-4.581489484E-4
4.684551109E0,7.635815418E-4,-6.108652451E-4,-4.581489484E-4
4.734551109E0,1.985311974E-3,-6.108652451E-4,7.635815418E-4
4.784551109E0,-1.527163084E-3,7.635815418E-4,-4.581489484E-4
4.834551109E0,7.635815418E-4,-1.679879380E-3,-4.581489484E-4
4.884551109E0,-5.192354787E-3,3.207042580E-3,-1.527163084E-3
4.934551109E0,-4.123340361E-3,-2.901609987E-3,-1.527163084E-3
4.984551109E0,-4.581489484E-4,6.108652451E-4,-4.581489484E-4
5.034551109E0,-3.054326226E-4,6.108652451E-4,7.635815418E-4
5.084551109E0,3.207042580E-3,-6.108652451E-4,7.635815418E-4
5.134551109E0,7.635815418E-4,-6.108652451E-4,-4.581489484E-4
5.184551109E0,7.635815418E-4,-4.581489484E-4,-4.581489484E-4
5.234551109E0,-1.527163084E-3,7.635815418E-4,-4.581489484E-4
5.284551109E0,-3.054326226E-4,6.108652451E-4,7.635815418E-4
5.334551109E0,-3.054326226E-4,6.108652451E-4,-4.581489484E-4
5.384551109E0,7.635815418E-4,6.108652451E-4,-4.581489484E-4
5.434551109E0,-4.581489484E-4,-4.581489484E-4,-4.581489484E-4
5.484551109E0,9.162978968E-4,6.108652451E-4,7.635815418E-4
5.534551109E0,-1.679879380E-3,-4.581489484E-4,-4.581489484E-4
5.584551109E0,-3.054326226E-4,6.108652451E-4,-4.581489484E-4
5.634551109E0,7.635815418E-4,-1.679879380E-3,-4.581489484E-4
5.684551109E0,-3.054326226E-4,6.108652451E-4,-4.581489484E-4
5.734551109E0,7.635815418E-4,6.108652451E-4,-4.581489484E-4
5.784551109E0,-3.054326226E-4,-4.581489484E-4,7.635815418E-4
5.834551109E0,7.635815418E-4,-1.679879380E-3,-4.581489484E-4
5.884551109E0,-4.581489484E-4,-4.581489484E-4,-4.581489484E-4
5.934551109E0,-4.581489484E-4,-4.581489484E-4,-4.581489484E-4
5.984551109E0,-4.581489484E-4,6.108652451E-4,-4.581489484E-4
6.034551109E0,7.635815418E-4,6.108652451E-4,-4.581489484E-4
6.084551109E0,6.108652451E-4,7.635815418E-4,-4.581489484E-4
6.134551109E0,-6.108652451E-4,-1.527163084E-3,-4.581489484E-4
6.184551109E0,-4.581489484E-4,-4.581489484E-4,7.635815418E-4
6.234551109E0,6.108652451E-4,-1.527163084E-3,-4.581489484E-4
6.284551109E0,-1.679879380E-3,7.635815418E-4,7.635815418E-4
6.334551109E0,6.108652451E-4,-3.970623948E-3,-4.581489484E-4
6.384551109E0,1.832595794E-3,-4.581489484E-4,-4.581489484E-4
6.434551109E0,1.832595794E-3,-1.527163084E-3,-4.581489484E-4
6.484551109E0,6.108652451E-4,-4.581489484E-4,-1.679879380E-3
6.534551109E0,-4.581489484E-4,1.985311974E-3,-4.581489484E-4
6.584551109E0,-6.108652451E-4,-1.527163084E-3,-4.581489484E-4
6.634551109E0,6.108652451E-4,-4.581489484E-4,-4.581489484E-4
6.684551109E0,1.832595794E-3,-4.581489484E-4,7.635815418E-4
6.734551109E0,6.108652451E-4,-4.581489484E-4,-4.581489484E-4
6.784551109E0,-4.581489484E-4,7.635815418E-4,-4.581489484E-4
6.834551109E0,-6.108652451E-4,7.635815418E-4,-1.679879380E-3
6.884551109E0,-1.679879380E-3,-3.054326226E-4,7.635815418E-4
6.934551109E0,-4.581489484E-4,7.635815418E-4,7.635815418E-4
6.984551109E0,7.635815418E-4,7.635815418E-4,7.635815418E-4
7.034551109E0,-6.108652451E-4,-4.581489484E-4,-4.581489484E-4
7.084551109E0,-1.679879380E-3,7.635815418E-4,-4.581489484E-4
7.134551109E0,-6.108652451E-4,-4.581489484E-4,-4.581489484E-4
7.184551109E0,-1.679879380E-3,7.635815418E-4,7.635815418E-4
7.234551109E0,6.108652451E-4,-4.581489484E-4,7.635815418E-4
7.284551109E0,-6.108652451E-4,-4.581489484E-4,-4.581489484E-4
7.334551109E0,-4.581489484E-4,7.635815418E-4,-4.581489484E-4
7.384551109E0,-1.832595794E-3,-1.527163084E-3,-4.581489484E-4
7.434551109E0,7.635815418E-4,7.635815418E-4,-4.581489484E-4
7.484551109E0,7.635815418E-4,7.635815418E-4,7.635815418E-4
7.534551109E0,6.108652451E-4,-1.679879380E-3,-4.581489484E-4
7.584551109E0,-4.581489484E-4,-4.581489484E-4,7.635815418E-4
7.634551109E0,-4.581489484E-4,7.635815418E-4,7.635815418E-4
7.684551109E0,7.635815418E-4,1.985311974E-3,7.635815418E-4
7.734551109E0,-1.679879380E-3,4.428773187E-3,7.635815418E-4
7.784551109E0,-4.581489484E-4,1.985311974E-3,-4.581489484E-4
7.834551109E0,-4.581489484E-4,-4.581489484E-4,7.635815418E-4
7.884551109E0,6.108652451E-4,-4.581489484E-4,-4.581489484E-4
7.934551109E0,-4.581489484E-4,-4.581489484E-4,-4.581489484E-4
7.984551109E0,7.635815418E-4,7.635815418E-4,7.635815418E-4
8.034551109E0,7.635815418E-4,-4.581489484E-4,7.635815418E-4
8.084551109E0,7.635815418E-4,-4.581489484E-4,7.635815418E-4
8.134551109E0,7.635815418E-4,-4.581489484E-4,1.985311974E-3
8.184551109E0,6.108652451E-4,-4.581489484E-4,-4.581489484E-4
8.234551109E0,6.108652451E-4,-4.581489484E-4,-1.679879380E-3
8.284551109E0,6.108652451E-4,-4.581489484E-4,-4.581489484E-4
8.334551109E0,-4.581489484E-4,-4.581489484E-4,-4.581489484E-4
8.384551109E0,-4.581489484E-4,7.635815418E-4,-4.581489484E-4
8.434551109E0,-1.679879380E-3,-3.054326226E-4,-4.581489484E-4
8.484551109E0,-4.581489484E-4,7.635815418E-4,-4.581489484E-4
8.534551109E0,-6.108652451E-4,7.635815418E-4,-1.679879380E-3
8.584551109E0,7.635815418E-4,7.635815418E-4,-4.581489484E-4
8.634551109E0,-4.581489484E-4,-4.581489484E-4,-4.581489484E-4
8.684551109E0,7.635815418E-4,7.635815418E-4,7.635815418E-4
8.734551109E0,-4.581489484E-4,7.635815418E-4,-4.581489484E-4
8.784551109E0,7.635815418E-4,7.635815418E-4,7.635815418E-4
8.834551109E0,6.108652451E-4,-4.581489484E-4,-4.581489484E-4
8.884551109E0,-4.581489484E-4,1.985311974E-3,-4.581489484E-4
8.934551109E0,-4.581489484E-4,7.635815418E-4,7.635815418E-4
8.984551109E0,6.108652451E-4,-4.581489484E-4,-4.581489484E-4
9.034551109E0,7.635815418E-4,7.635815418E-4,7.635815418E-4
9.084551109E0,-6.108652451E-4,-1.527163084E-3,-3.054326226E-4
9.134551109E0,6.108652451E-4,-4.581489484E-4,-3.054326226E-4
9.184551109E0,-4.581489484E-4,-4.581489484E-4,-3.054326226E-4
9.234551109E0,1.985311974E-3,7.635815418E-4,9.162978968E-4
9.284551109E0,-6.108652451E-4,7.635815418E-4,-1.527163084E-3
9.334551109E0,7.635815418E-4,7.635815418E-4,-3.054326226E-4
9.384551109E0,-4.581489484E-4,-4.581489484E-4,-3.054326226E-4
9.434551109E0,-4.581489484E-4,-4.581489484E-4,9.162978968E-4
9.484551109E0,1.832595794E-3,-4.581489484E-4,-3.054326226E-4
9.534551109E0,-1.679879380E-3,-4.581489484E-4,-1.527163113E-4
9.584551109E0,-4.581489484E-4,7.635815418E-4,9.162978968E-4
9.634551109E0,6.108652451E-4,-4.581489484E-4,-3.054326226E-4
9.684551109E0,7.635815418E-4,7.635815418E-4,-3.054326226E-4
9.734551109E0,7.635815418E-4,7.635815418E-4,-3.054326226E-4
9.784551109E0,7.635815418E-4,-4.581489484E-4,2.138028387E-3
9.834551109E0,-4.581489484E-4,-4.581489484E-4,9.162978968E-4
9.884551109E0,-4.581489484E-4,7.635815418E-4,-3.054326226E-4
9.934551109E0,-4.581489484E-4,7.635815418E-4,9.162978968E-4
9.984551109E0,-4.581489484E-4,7.635815418E-4,-3.054326226E-4
1.003455111E1,-4.581489484E-4,7.635815418E-4,9.162978968E-4
1.008455111E1,7.635815418E-4,7.635815418E-4,9.162978968E-4
1.013455111E1,-4.581489484E-4,-4.581489484E-4,9.162978968E-4
1.018455111E1,-4.581489484E-4,1.985311974E-3,-3.054326226E-4
1.023455111E1,-4.581489484E-4,-4.581489484E-4,9.162978968E-4
1.028455111E1,6.108652451E-4,-2.748893574E-3,-3.054326226E-4
1.033455111E1,6.108652451E-4,-1.679879380E-3,-1.527163084E-3
1.038455111E1,-4.581489484E-4,-4.581489484E-4,9.162978968E-4
1.043455111E1,-4.581489484E-4,-4.581489484E-4,-3.054326226E-4
1.048455111E1,-1.679879380E-3,1.985311974E-3,1.069014193E-3
1.053455111E1,-4.581489484E-4,7.635815418E-4,-3.054326226E-4
1.058455111E1,-6.108652451E-4,-4.581489484E-4,-3.054326226E-4
1.063455111E1,-7.635815418E-4,-4.581489484E-4,-1.527163084E-3
1.068455111E1,-6.108652451E-4,7.635815418E-4,-3.054326226E-4
1.073455111E1,4.581489484E-4,-4.581489484E-4,-3.054326226E-4
1.078455111E1,1.679879380E-3,7.635815418E-4,-3.054326226E-4
1.083455111E1,1.679879380E-3,7.635815418E-4,-3.054326226E-4
1.088455111E1,-7.635815418E-4,-1.527163084E-3,-1.527163084E-3
1.093455111E1,6.108652451E-4,7.635815418E-4,9.162978968E-4
1.098455111E1,-6.108652451E-4,7.635815418E-4,-3.054326226E-4
1.103455111E1,-7.635815418E-4,-4.581489484E-4,-3.054326226E-4
1.108455111E1,-7.635815418E-4,-1.527163084E-3,-3.054326226E-4
1.113455111E1,-6.108652451E-4,-4.581489484E-4,-3.054326226E-4
1.118455111E1,-7.635815418E-4,-1.527163084E-3,-3.054326226E-4
1.123455111E1,-6.108652451E-4,-4.581489484E-4,9.162978968E-4
1.128455111E1,-6.108652451E-4,-4.581489484E-4,-3.054326226E-4
1.133455111E1,6.108652451E-4,-4.581489484E-4,9.162978968E-4
1.138455111E1,6.108652451E-4,-4.581489484E-4,9.162978968E-4
1.143455111E1,-6.108652451E-4,7.635815418E-4,-3.054326226E-4
1.148455111E1,-6.108652451E-4,-4.581489484E-4,-3.054326226E-4
1.153455111E1,-6.108652451E-4,1.985311974E-3,9.162978968E-4
1.158455111E1,-6.108652451E-4,7.635815418E-4,-3.054326226E-4
1.163455111E1,-7.635815418E-4,-1.527163084E-3,-3.054326226E-4
1.168455111E1,4.581489484E-4,-4.581489484E-4,-3.054326226E-4
1.173455111E1,4.581489484E-4,-4.581489484E-4,-3.054326226E-4
1.178455111E1,4.581489484E-4,7.635815418E-4,-1.527163084E-3
1.183455111E1,-6.108652451E-4,7.635815418E-4,-3.054326226E-4
1.188455111E1,1.832595794E-3,7.635815418E-4,9.162978968E-4
1.193455111E1,-6.108652451E-4,-4.581489484E-4,-3.054326226E-4
1.198455111E1,6.108652451E-4,7.635815418E-4,-3.054326226E-4
1.203455111E1,6.108652451E-4,7.635815418E-4,-3.054326226E-4
1.208455111E1,-4.581489484E-4,-1.679879380E-3,7.635815418E-4
1.213455111E1,-4.581489484E-4,7.635815418E-4,7.635815418E-4
1.218455111E1,-6.108652451E-4,-1.679879380E-3,-4.581489484E-4
1.223455111E1,-6.108652451E-4,-4.581489484E-4,-1.679879380E-3
1.228455111E1,7.635815418E-4,7.635815418E-4,7.635815418E-4
1.233455111E1,-4.581489484E-4,7.635815418E-4,7.635815418E-4
1.238455111E1,1.985311974E-3,-4.581489484E-4,7.635815418E-4
1.243455111E1,7.635815418E-4,7.635815418E-4,-4.581489484E-4
1.248455111E1,7.635815418E-4,7.635815418E-4,7.635815418E-4
1.253455111E1,6.108652451E-4,-4.581489484E-4,-4.581489484E-4
1.258455111E1,-4.581489484E-4,-1.679879380E-3,7.635815418E-4
1.263455111E1,-4.581489484E-4,-4.581489484E-4,-4.581489484E-4
1.268455111E1,7.635815418E-4,-4.581489484E-4,7.635815418E-4
1.273455111E1,-1.679879380E-3,7.635815418E-4,9.162978968E-4
1.278455111E1,-4.581489484E-4,7.635815418E-4,7.635815418E-4
1.283455111E1,-4.581489484E-4,7.635815418E-4,-4.581489484E-4
1.288455111E1,1.832595794E-3,-4.581489484E-4,-4.581489484E-4
1.293455111E1,6.108652451E-4,-1.679879380E-3,-4.581489484E-4
1.298455111E1,-2.901609987E-3,7.635815418E-4,-1.527163084E-3
1.303455111E1,6.108652451E-4,-2.748893574E-3,-1.679879380E-3
1.308455111E1,-4.581489484E-4,-4.581489484E-4,7.635815418E-4
1.313455111E1,-4.581489484E-4,7.635815418E-4,-4.581489484E-4
1.318455111E1,-4.581489484E-4,-4.581489484E-4,-4.581489484E-4
1.323455111E1,-4.581489484E-4,-4.581489484E-4,7.635815418E-4
1.328455111E1,-4.581489484E-4,-4.581489484E-4,7.635815418E-4
1.333455111E1,-4.581489484E-4,7.635815418E-4,7.635815418E-4
1.338455111E1,6.108652451E-4,-3.970623948E-3,-1.679879380E-3
1.343455111E1,-4.581489484E-4,-4.581489484E-4,-4.581489484E-4
1.348455111E1,6.108652451E-4,-4.581489484E-4,-4.581489484E-4
1.353455111E1,7.635815418E-4,1.985311974E-3,7.635815418E-4
1.358455111E1,-4.581489484E-4,-4.581489484E-4,-4.581489484E-4
1.363455111E1,-1.679879380E-3,-1.527163084E-3,-3.054326226E-4
1.368455111E1,-4.581489484E-4,1.985311974E-3,-4.581489484E-4
1.373455111E1,-4.581489484E-4,7.635815418E-4,-4.581489484E-4
1.378455111E1,-1.679879380E-3,-1.527163084E-3,-3.054326226E-4
1.383455111E1,1.832595794E-3,7.635815418E-4,-4.581489484E-4
1.388455111E1,1.832595794E-3,-4.581489484E-4,-4.581489484E-4
1.393455111E1,7.635815418E-4,-4.581489484E-4,1.985311974E-3
1.398455111E1,-4.581489484E-4,-4.581489484E-4,-4.581489484E-4
1.403455111E1,1.985311974E-3,3.207042580E-3,7.635815418E-4
1.408455111E1,-4.581489484E-4,7.635815418E-4,-4.581489484E-4
1.413455111E1,-4.581489484E-4,1.985311974E-3,7.635815418E-4
1.418455111E1,-2.901609987E-3,1.985311974E-3,9.162978968E-4
1.423455111E1,7.635815418E-4,-4.581489484E-4,7.635815418E-4
1.428455111E1,-6.108652451E-4,-4.581489484E-4,-1.679879380E-3
1.433455111E1,7.635815418E-4,7.635815418E-4,7.635815418E-4
1.438455111E1,6.108652451E-4,-1.679879380E-3,7.635815418E-4
1.443455111E1,1.832595794E-3,-4.581489484E-4,-4.581489484E-4
1.448455111E1,-4.581489484E-4,7.635815418E-4,-4.581489484E-4
1.453455111E1,7.635815418E-4,-4.581489484E-4,7.635815418E-4
1.458455111E1,-4.581489484E-4,-4.581489484E-4,-4.581489484E-4
1.463455111E1,7.635815418E-4,7.635815418E-4,7.635815418E-4
1.468455111E1,-4.581489484E-4,-4.581489484E-4,7.635815418E-4
1.473455111E1,-6.108652451E-4,-1.527163084E-3,-4.581489484E-4
1.478455111E1,6.108652451E-4,-4.581489484E-4,-4.581489484E-4
1.483455111E1,-2.901609987E-3,4.428773187E-3,-3.054326226E-4
1.488455111E1,-4.581489484E-4,7.635815418E-4,-4.581489484E-4
1.493455111E1,7.635815418E-4,1.985311974E-3,-4.581489484E-4
1.498455111E1,-4.581489484E-4,1.985311974E-3,7.635815418E-4
1.503455111E1,6.108652451E-4,-4.581489484E-4,-4.581489484E-4
1.508455111E1,-4.581489484E-4,7.635815418E-4,-4.581489484E-4
1.513455111E1,6.108652451E-4,-4.581489484E-4,-4.581489484E-4
1.518455111E1,-4.581489484E-4,7.635815418E-4,-4.581489484E-4
1.523455111E1,-6.108652451E-4,-1.527163084E-3,-4.581489484E-4
1.528455111E1,-4.581489484E-4,7.635815418E-4,-4.581489484E-4
1.533455111E1,1.832595794E-3,-4.581489484E-4,7.635815418E-4
1.538455111E1,-6.108652451E-4,-4.581489484E-4,-1.679879380E-3
1.543455111E1,6.108652451E-4,-1.679879380E-3,-4.581489484E-4
1.548455111E1,-4.581489484E-4,-4.581489484E-4,-4.581489484E-4
1.553455111E1,6.108652451E-4,7.635815418E-4,-1.679879380E-3
1.558455111E1,1.832595794E-3,-4.581489484E-4,7.635815418E-4
1.563455111E1,7.635815418E-4,7.635815418E-4,7.635815418E-4
1.568455111E1,-4.581489484E-4,-4.581489484E-4,-4.581489484E-4
1.573455111E1,7.635815418E-4,-4.581489484E-4,7.635815418E-4
1.578455111E1,-1.679879380E-3,7.635815418E-4,-3.054326226E-4
1.583455111E1,-2.901609987E-3,7.635815418E-4,-3.054326226E-4
1.588455111E1,-1.679879380E-3,7.635815418E-4,9.162978968E-4
1.593455111E1,-4.581489484E-4,-4.581489484E-4,7.635815418E-4
1.598455111E1,-4.581489484E-4,1.985311974E-3,-4.581489484E-4
1.603455111E1,6.108652451E-4,-1.679879380E-3,-4.581489484E-4
1.608455111E1,6.108652451E-4,-2.748893574E-3,-4.581489484E-4
1.613455111E1,7.635815418E-4,7.635815418E-4,7.635815418E-4
1.618455111E1,-4.581489484E-4,-4.581489484E-4,-4.581489484E-4
1.623455111E1,-1.679879380E-3,1.985311974E-3,-1.527163084E-3
1.628455111E1,-1.679879380E-3,-4.581489484E-4,-3.054326226E-4
1.633455111E1,6.108652451E-4,-4.581489484E-4,-4.581489484E-4
1.638455111E1,-6.108652451E-4,-4.581489484E-4,-1.679879380E-3
1.643455111E1,-7.635815418E-4,-1.527163084E-3,-4.581489484E-4
1.648455111E1,-6.108652451E-4,7.635815418E-4,-4.581489484E-4
1.653455111E1,4.581489484E-4,-4.581489484E-4,-4.581489484E-4
1.658455111E1,-7.635815418E-4,-1.527163084E-3,-4.581489484E-4
1.663455111E1,6.108652451E-4,-4.581489484E-4,7.635815418E-4
1.668455111E1,-6.108652451E-4,7.635815418E-4,-4.581489484E-4
1.673455111E1,-1.985311974E-3,-3.054326226E-4,-1.527163084E-3
1.678455111E1,6.108652451E-4,-4.581489484E-4,7.635815418E-4
1.683455111E1,-1.832595794E-3,7.635815418E-4,7.635815418E-4
1.688455111E1,-7.635815418E-4,-1.527163084E-3,-4.581489484E-4
1.693455111E1,-6.108652451E-4,-4.581489484E-4,7.635815418E-4
1.698455111E1,6.108652451E-4,7.635815418E-4,7.635815418E-4
1.703455111E1,4.581489484E-4,7.635815418E-4,-4.581489484E-4
1.708455111E1,1.679879380E-3,-4.581489484E-4,-4.581489484E-4
1.713455111E1,-1.985311974E-3,-2.748893574E-3,-4.581489484E-4
1.718455111E1,4.581489484E-4,-1.527163084E-3,-4.581489484E-4
1.723455111E1,4.581489484E-4,-4.581489484E-4,-4.581489484E-4
1.728455111E1,4.581489484E-4,-1.679879380E-3,7.635815418E-4
1.733455111E1,1.679879380E-3,7.635815418E-4,-4.581489484E-4
1.738455111E1,6.108652451E-4,7.635815418E-4,7.635815418E-4
1.743455111E1,4.581489484E-4,-4.581489484E-4,-4.581489484E-4
1.748455111E1,-6.108652451E-4,-4.581489484E-4,-4.581489484E-4
1.753455111E1,-7.635815418E-4,-4.581489484E-4,-4.581489484E-4
1.758455111E1,4.581489484E-4,-1.527163084E-3,-4.581489484E-4
1.763455111E1,4.581489484E-4,-1.679879380E-3,-4.581489484E-4
1.768455111E1,1.832595794E-3,7.635815418E-4,1.985311974E-3
1.773455111E1,4.581489484E-4,-4.581489484E-4,-4.581489484E-4
1.778455111E1,1.679879380E-3,-4.581489484E-4,-4.581489484E-4
1.783455111E1,-6.108652451E-4,7.635815418E-4,-4.581489484E-4
1.788455111E1,-6.108652451E-4,7.635815418E-4,-4.581489484E-4
1.793455111E1,-3.054326167E-3,7.635815418E-4,9.162978968E-4
1.798455111E1,-1.832595794E-3,7.635815418E-4,9.162978968E-4
1.803455111E1,1.679879380E-3,-4.581489484E-4,-4.581489484E-4
1.808455111E1,7.635815418E-4,-4.581489484E-4,7.635815418E-4
1.813455111E1,7.635815418E-4,-4.581489484E-4,7.635815418E-4
1.818455111E1,6.108652451E-4,-1.679879380E-3,7.635815418E-4
1.823455111E1,7.635815418E-4,-4.581489484E-4,7.635815418E-4
1.828455111E1,-1.679879380E-3,7.635815418E-4,-1.679879380E-3
1.833455111E1,-1.679879380E-3,7.635815418E-4,-4.581489484E-4
1.838455111E1,-1.679879380E-3,-3.054326226E-4,-4.581489484E-4
1.843455111E1,-6.108652451E-4,-4.581489484E-4,-4.581489484E-4
1.848455111E1,-4.581489484E-4,7.635815418E-4,-4.581489484E-4
1.853455111E1,-1.832595794E-3,-1.527163084E-3,-1.527163084E-3
1.858455111E1,7.635815418E-4,-4.581489484E-4,7.635815418E-4
1.863455111E1,1.832595794E-3,7.635815418E-4,-1.679879380E-3
1.868455111E1,-4.581489484E-4,7.635815418E-4,7.635815418E-4
1.873455111E1,7.635815418E-4,1.985311974E-3,7.635815418E-4
1.878455111E1,1.985311974E-3,7.635815418E-4,7.635815418E-4
1.883455111E1,-4.581489484E-4,-4.581489484E-4,7.635815418E-4
1.888455111E1,-4.581489484E-4,7.635815418E-4,7.635815418E-4
1.893455111E1,-4.581489484E-4,1.985311974E-3,-4.581489484E-4
1.898455111E1,-6.108652451E-4,-1.527163084E-3,-1.679879380E-3
1.903455111E1,-1.679879380E-3,-3.054326226E-4,-4.581489484E-4
1.908455111E1,1.832595794E-3,-4.581489484E-4,-4.581489484E-4
1.913455111E1,3.054326167E-3,-1.679879380E-3,-4.581489484E-4
1.918455111E1,1.832595794E-3,-1.679879380E-3,-1.679879380E-3
1.923455111E1,7.635815418E-4,7.635815418E-4,-4.581489484E-4
1.928455111E1,-1.832595794E-3,-1.527163084E-3,-4.581489484E-4
1.933455111E1,-1.679879380E-3,7.635815418E-4,-4.581489484E-4
1.938455111E1,6.108652451E-4,-4.581489484E-4,-4.581489484E-4
1.943455111E1,-1.679879380E-3,-3.054326226E-4,7.635815418E-4
1.948455111E1,-4.581489484E-4,7.635815418E-4,-4.581489484E-4
1.953455111E1,7.635815418E-4,-4.581489484E-4,7.635815418E-4
1.958455111E1,7.635815418E-4,-4.581489484E-4,7.635815418E-4
1.963455111E1,-4.581489484E-4,-6.108652451E-4,-4.581489484E-4
1.968455111E1,6.108652451E-4,-1.832595794E-3,-1.679879380E-3
1.973455111E1,3.054326167E-3,-6.108652451E-4,-4.581489484E-4
1.978455111E1,-4.581489484E-4,6.108652451E-4,-4.581489484E-4
1.983455111E1,-4.581489484E-4,-6.108652451E-4,7.635815418E-4
1.988455111E1,6.108652451E-4,-6.108652451E-4,-4.581489484E-4
1.993455111E1,-4.581489484E-4,1.832595794E-3,7.635815418E-4
1.998455111E1,7.635815418E-4,1.832595794E-3,-4.581489484E-4
2.003455111E1,-1.679879380E-3,-6.108652451E-4,-3.054326226E-4
2.008455111E1,7.635815418E-4,1.832595794E-3,7.635815418E-4
2.013455111E1,6.108652451E-4,-1.832595794E-3,7.635815418E-4
2.018455111E1,7.635815418E-4,6.108652451E-4,-4.581489484E-4
2.023455111E1,6.108652451E-4,-1.832595794E-3,-1.679879380E-3
2.028455111E1,7.635815418E-4,-6.108652451E-4,7.635815418E-4
2.033455111E1,-4.581489484E-4,6.108652451E-4,-4.581489484E-4
2.038455111E1,1.832595794E-3,6.108652451E-4,-4.581489484E-4
2.043455111E1,6.108652451E-4,6.108652451E-4,-1.679879380E-3
2.048455111E1,-4.581489484E-4,-6.108652451E-4,-4.581489484E-4
2.053455111E1,-1.679879380E-3,-4.581489484E-4,7.635815418E-4
2.058455111E1,1.832595794E-3,-6.108652451E-4,7.635815418E-4
2.063455111E1,-4.581489484E-4,6.108652451E-4,-4.581489484E-4
2.068455111E1,-6.108652451E-4,-1.679879380E-3,-4.581489484E-4
2.073455111E1,-4.581489484E-4,-6.108652451E-4,-4.581489484E-4
2.078455111E1,-6.108652451E-4,-6.108652451E-4,-1.679879380E-3
2.083455111E1,-1.679879380E-3,7.635815418E-4,-3.054326226E-4
2.088455111E1,-4.581489484E-4,1.985311974E-3,-4.581489484E-4
