"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.076196511E2,7.118647546E-2,-1.250249892E-1,9.766305923E0
3.076696511E2,6.640082598E-2,-1.154536903E-1,9.751948357E0
3.077196511E2,9.032905847E-2,-1.106680483E-1,9.771091461E0
3.077696511E2,6.640082598E-2,-1.154536903E-1,9.775876999E0
3.078196511E2,8.075776696E-2,-1.250249892E-1,9.756733894E0
3.078696511E2,8.075776696E-2,-1.250249892E-1,9.766305923E0
3.079196511E2,7.597211748E-2,-1.250249892E-1,9.771091461E0
3.079696511E2,5.682953820E-2,-1.202393398E-1,9.766305923E0
3.080196511E2,8.554340899E-2,-1.106680483E-1,9.761520386E0
3.080696511E2,7.597211748E-2,-1.106680483E-1,9.775876999E0
3.081196511E2,8.075776696E-2,-1.250249892E-1,9.761520386E0
3.081696511E2,8.554340899E-2,-1.154536903E-1,9.771091461E0
3.082196511E2,7.597211748E-2,-1.058823988E-1,9.766305923E0
3.082696511E2,8.075776696E-2,-1.010967568E-1,9.756733894E0
3.083196511E2,8.075776696E-2,-1.106680483E-1,9.761520386E0
3.083696511E2,7.597211748E-2,-1.106680483E-1,9.761520386E0
3.084196511E2,6.640082598E-2,-1.154536903E-1,9.751948357E0
3.084696511E2,6.640082598E-2,-1.345962733E-1,9.766305923E0
3.085196511E2,8.075776696E-2,-1.202393398E-1,9.761520386E0
3.085696511E2,7.118647546E-2,-1.202393398E-1,9.761520386E0
3.086196511E2,7.597211748E-2,-1.202393398E-1,9.761520386E0
3.086696511E2,7.118647546E-2,-1.154536903E-1,9.756733894E0
3.087196511E2,7.118647546E-2,-1.010967568E-1,9.766305923E0
3.087696511E2,7.118647546E-2,-1.106680483E-1,9.761520386E0
3.088196511E2,9.032905847E-2,-1.202393398E-1,9.761520386E0
3.088696511E2,7.118647546E-2,-1.106680483E-1,9.751948357E0
3.089196511E2,6.640082598E-2,-1.154536903E-1,9.761520386E0
3.089696511E2,7.118647546E-2,-1.250249892E-1,9.766305923E0
3.090196511E2,7.118647546E-2,-1.154536903E-1,9.756733894E0
3.090696511E2,7.597211748E-2,-1.058823988E-1,9.761520386E0
3.091196511E2,8.075776696E-2,-1.250249892E-1,9.756733894E0
3.091696511E2,7.597211748E-2,-1.010967568E-1,9.761520386E0
3.092196511E2,8.554340899E-2,-1.106680483E-1,9.766305923E0
3.092696511E2,6.640082598E-2,-1.106680483E-1,9.766305923E0
3.093196511E2,6.640082598E-2,-1.058823988E-1,9.766305923E0
3.093696511E2,7.597211748E-2,-1.106680483E-1,9.766305923E0
3.094196511E2,7.118647546E-2,-1.250249892E-1,9.780662537E0
3.094696511E2,8.075776696E-2,-1.058823988E-1,9.756733894E0
3.095196511E2,6.640082598E-2,-1.202393398E-1,9.742377281E0
3.095696511E2,7.597211748E-2,-1.106680483E-1,9.756733894E0
3.096196511E2,7.118647546E-2,-1.010967568E-1,9.771091461E0
3.096696511E2,6.640082598E-2,-1.154536903E-1,9.771091461E0
3.097196511E2,6.161518395E-2,-1.202393398E-1,9.751948357E0
3.097696511E2,8.554340899E-2,-1.154536903E-1,9.756733894E0
3.098196511E2,6.640082598E-2,-9.631111473E-2,9.751948357E0
3.098696511E2,7.597211748E-2,-1.250249892E-1,9.766305923E0
3.099196511E2,7.118647546E-2,-1.106680483E-1,9.761520386E0
3.099696511E2,7.118647546E-2,-1.298106313E-1,9.756733894E0
3.100196511E2,8.075776696E-2,-1.058823988E-1,9.751948357E0
3.100696511E2,8.075776696E-2,-1.202393398E-1,9.751948357E0
3.101196511E2,7.118647546E-2,-1.154536903E-1,9.751948357E0
3.101696511E2,6.161518395E-2,-1.202393398E-1,9.756733894E0
3.102196511E2,6.640082598E-2,-1.106680483E-1,9.771091461E0
3.102696511E2,8.075776696E-2,-1.058823988E-1,9.771091461E0
3.103196511E2,7.597211748E-2,-1.154536903E-1,9.761520386E0
3.103696511E2,7.597211748E-2,-1.106680483E-1,9.751948357E0
3.104196511E2,6.640082598E-2,-1.202393398E-1,9.742377281E0
3.104696511E2,6.640082598E-2,-1.250249892E-1,9.766305923E0
3.105196511E2,6.640082598E-2,-1.010967568E-1,9.766305923E0
3.105696511E2,6.161518395E-2,-1.202393398E-1,9.766305923E0
3.106196511E2,8.075776696E-2,-1.202393398E-1,9.751948357E0
3.106696511E2,6.161518395E-2,-1.106680483E-1,9.751948357E0
3.107196511E2,8.075776696E-2,-1.154536903E-1,9.766305923E0
3.107696511E2,7.597211748E-2,-1.106680483E-1,9.780662537E0
3.108196511E2,7.597211748E-2,-1.154536903E-1,9.766305923E0
3.108696511E2,7.597211748E-2,-1.058823988E-1,9.761520386E0
3.109196511E2,6.640082598E-2,-1.154536903E-1,9.756733894E0
3.109696511E2,6.640082598E-2,-1.345962733E-1,9.761520386E0
3.110196511E2,8.075776696E-2,-1.010967568E-1,9.742377281E0
3.110696511E2,6.640082598E-2,-1.106680483E-1,9.771091461E0
3.111196511E2,6.161518395E-2,-1.250249892E-1,9.766305923E0
3.111696511E2,7.118647546E-2,-1.154536903E-1,9.761520386E0
3.112196511E2,8.075776696E-2,-1.154536903E-1,9.766305923E0
3.112696511E2,7.597211748E-2,-1.010967568E-1,9.756733894E0
3.113196511E2,7.118647546E-2,-1.154536903E-1,9.771091461E0
3.113696511E2,8.075776696E-2,-1.058823988E-1,9.766305923E0
3.114196511E2,7.118647546E-2,-1.154536903E-1,9.771091461E0
3.114696511E2,8.075776696E-2,-1.202393398E-1,9.766305923E0
3.115196511E2,7.118647546E-2,-1.154536903E-1,9.756733894E0
3.115696511E2,7.597211748E-2,-1.202393398E-1,9.742377281E0
3.116196511E2,6.640082598E-2,-1.250249892E-1,9.756733894E0
3.116696511E2,6.640082598E-2,-1.250249892E-1,9.775876999E0
3.117196511E2,7.597211748E-2,-1.106680483E-1,9.775876999E0
3.117696511E2,6.640082598E-2,-1.106680483E-1,9.775876999E0
3.118196511E2,8.075776696E-2,-1.106680483E-1,9.751948357E0
3.118696511E2,7.118647546E-2,-1.058823988E-1,9.761520386E0
3.119196511E2,7.597211748E-2,-1.298106313E-1,9.775876999E0
3.119696511E2,7.118647546E-2,-1.058823988E-1,9.766305923E0
3.120196511E2,8.554340899E-2,-1.250249892E-1,9.761520386E0
3.120696511E2,6.640082598E-2,-1.106680483E-1,9.756733894E0
3.121196511E2,7.597211748E-2,-1.058823988E-1,9.766305923E0
3.121696511E2,7.118647546E-2,-1.298106313E-1,9.751948357E0
3.122196511E2,7.597211748E-2,-1.345962733E-1,9.756733894E0
3.122696511E2,8.075776696E-2,-1.154536903E-1,9.766305923E0
3.123196511E2,7.597211748E-2,-1.010967568E-1,9.761520386E0
3.123696511E2,7.597211748E-2,-1.154536903E-1,9.771091461E0
3.124196511E2,7.597211748E-2,-1.010967568E-1,9.751948357E0
3.124696511E2,7.597211748E-2,-1.250249892E-1,9.761520386E0
3.125196511E2,7.597211748E-2,-1.154536903E-1,9.751948357E0
3.125696511E2,8.075776696E-2,-1.250249892E-1,9.780662537E0
3.126196511E2,5.204389244E-2,-1.154536903E-1,9.771091461E0
3.126696511E2,7.118647546E-2,-1.010967568E-1,9.780662537E0
3.127196511E2,6.161518395E-2,-1.250249892E-1,9.756733894E0
3.127696511E2,9.032905847E-2,-1.106680483E-1,9.756733894E0
3.128196511E2,7.118647546E-2,-1.202393398E-1,9.775876999E0
3.128696511E2,7.597211748E-2,-1.202393398E-1,9.761520386E0
3.129196511E2,6.640082598E-2,-1.058823988E-1,9.771091461E0
3.129696511E2,6.640082598E-2,-1.010967568E-1,9.771091461E0
3.130196511E2,6.640082598E-2,-1.058823988E-1,9.756733894E0
3.130696511E2,6.161518395E-2,-1.202393398E-1,9.761520386E0
3.131196511E2,6.640082598E-2,-1.154536903E-1,9.766305923E0
3.131696511E2,7.597211748E-2,-1.202393398E-1,9.756733894E0
3.132196511E2,7.597211748E-2,-1.250249892E-1,9.766305923E0
3.132696511E2,7.597211748E-2,-1.058823988E-1,9.761520386E0
3.133196511E2,7.597211748E-2,-1.106680483E-1,9.771091461E0
3.133696511E2,7.597211748E-2,-9.631111473E-2,9.756733894E0
3.134196511E2,7.118647546E-2,-1.106680483E-1,9.771091461E0
3.134696511E2,7.118647546E-2,-1.154536903E-1,9.771091461E0
3.135196511E2,7.118647546E-2,-1.250249892E-1,9.751948357E0
3.135696511E2,6.640082598E-2,-1.202393398E-1,9.761520386E0
3.136196511E2,7.118647546E-2,-1.154536903E-1,9.751948357E0
3.136696511E2,5.682953820E-2,-1.202393398E-1,9.756733894E0
3.137196511E2,7.597211748E-2,-1.250249892E-1,9.756733894E0
3.137696511E2,7.118647546E-2,-1.250249892E-1,9.756733894E0
3.138196511E2,6.640082598E-2,-1.010967568E-1,9.751948357E0
3.138696511E2,7.118647546E-2,-1.010967568E-1,9.766305923E0
3.139196511E2,6.640082598E-2,-1.106680483E-1,9.775876999E0
3.139696511E2,7.118647546E-2,-1.106680483E-1,9.766305923E0
3.140196511E2,7.597211748E-2,-1.058823988E-1,9.756733894E0
3.140696511E2,8.075776696E-2,-1.250249892E-1,9.761520386E0
3.141196511E2,8.075776696E-2,-1.250249892E-1,9.761520386E0
3.141696511E2,6.640082598E-2,-1.106680483E-1,9.751948357E0
3.142196511E2,8.075776696E-2,-1.154536903E-1,9.751948357E0
3.142696511E2,7.597211748E-2,-1.058823988E-1,9.756733894E0
3.143196511E2,7.597211748E-2,-1.106680483E-1,9.761520386E0
3.143696511E2,6.161518395E-2,-1.058823988E-1,9.751948357E0
3.144196511E2,8.075776696E-2,-1.106680483E-1,9.761520386E0
3.144696511E2,7.118647546E-2,-9.631111473E-2,9.751948357E0
3.145196511E2,6.640082598E-2,-1.106680483E-1,9.766305923E0
3.145696511E2,9.511470050E-2,-1.106680483E-1,9.761520386E0
3.146196511E2,6.640082598E-2,-1.010967568E-1,9.747162819E0
3.146696511E2,7.597211748E-2,-1.250249892E-1,9.751948357E0
3.147196511E2,7.118647546E-2,-1.154536903E-1,9.751948357E0
3.147696511E2,7.118647546E-2,-1.154536903E-1,9.761520386E0
3.148196511E2,7.597211748E-2,-1.058823988E-1,9.766305923E0
3.148696511E2,7.118647546E-2,-1.058823988E-1,9.751948357E0
3.149196511E2,7.597211748E-2,-1.298106313E-1,9.766305923E0
3.149696511E2,6.640082598E-2,-1.154536903E-1,9.756733894E0
3.150196511E2,6.640082598E-2,-1.058823988E-1,9.775876999E0
3.150696511E2,8.554340899E-2,-1.154536903E-1,9.761520386E0
3.151196511E2,8.075776696E-2,-1.106680483E-1,9.756733894E0
3.151696511E2,7.118647546E-2,-1.106680483E-1,9.756733894E0
3.152196511E2,6.640082598E-2,-1.250249892E-1,9.780662537E0
3.152696511E2,7.597211748E-2,-1.058823988E-1,9.751948357E0
3.153196511E2,7.118647546E-2,-1.250249892E-1,9.761520386E0
3.153696511E2,6.640082598E-2,-1.058823988E-1,9.751948357E0
3.154196511E2,8.075776696E-2,-1.154536903E-1,9.751948357E0
3.154696511E2,6.640082598E-2,-1.154536903E-1,9.766305923E0
3.155196511E2,6.640082598E-2,-1.106680483E-1,9.737591743E0
3.155696511E2,8.075776696E-2,-1.154536903E-1,9.742377281E0
3.156196511E2,7.597211748E-2,-1.106680483E-1,9.766305923E0
3.156696511E2,7.597211748E-2,-1.298106313E-1,9.751948357E0
3.157196511E2,7.597211748E-2,-1.154536903E-1,9.771091461E0
3.157696511E2,7.597211748E-2,-1.154536903E-1,9.761520386E0
3.158196511E2,8.075776696E-2,-1.250249892E-1,9.771091461E0
3.158696511E2,8.075776696E-2,-1.106680483E-1,9.761520386E0
3.159196511E2,6.161518395E-2,-1.154536903E-1,9.756733894E0
3.159696511E2,6.640082598E-2,-1.058823988E-1,9.751948357E0
3.160196511E2,7.597211748E-2,-1.154536903E-1,9.771091461E0
3.160696511E2,8.075776696E-2,-1.250249892E-1,9.756733894E0
3.161196511E2,8.075776696E-2,-1.058823988E-1,9.775876999E0
3.161696511E2,7.118647546E-2,-1.202393398E-1,9.751948357E0
3.162196511E2,6.161518395E-2,-1.202393398E-1,9.766305923E0
3.162696511E2,5.682953820E-2,-1.106680483E-1,9.761520386E0
3.163196511E2,7.597211748E-2,-1.154536903E-1,9.761520386E0
3.163696511E2,8.075776696E-2,-1.202393398E-1,9.771091461E0
3.164196511E2,8.075776696E-2,-1.154536903E-1,9.756733894E0
3.164696511E2,7.178468257E-2,-9.631111473E-2,9.771091461E0
3.165196511E2,6.640082598E-2,-1.058823988E-1,9.761520386E0
3.165696511E2,6.640082598E-2,-1.058823988E-1,9.771091461E0
3.166196511E2,6.640082598E-2,-1.010967568E-1,9.761520386E0
3.166696511E2,6.640082598E-2,-1.154536903E-1,9.771091461E0
3.167196511E2,7.597211748E-2,-1.058823988E-1,9.756733894E0
3.167696511E2,7.597211748E-2,-1.106680483E-1,9.751948357E0
3.168196511E2,6.640082598E-2,-1.250249892E-1,9.756733894E0
3.168696511E2,8.075776696E-2,-1.250249892E-1,9.771091461E0
3.169196511E2,7.118647546E-2,-1.154536903E-1,9.751948357E0
3.169696511E2,8.075776696E-2,-1.202393398E-1,9.761520386E0
3.170196511E2,7.118647546E-2,-1.058823988E-1,9.761520386E0
3.170696511E2,7.118647546E-2,-1.106680483E-1,9.751948357E0
3.171196511E2,7.118647546E-2,-1.106680483E-1,9.766305923E0
3.171696511E2,6.640082598E-2,-1.154536903E-1,9.761520386E0
3.172196511E2,6.640082598E-2,-1.010967568E-1,9.751948357E0
3.172696511E2,6.640082598E-2,-1.106680483E-1,9.771091461E0
3.173196511E2,7.118647546E-2,-1.058823988E-1,9.761520386E0
3.173696511E2,7.597211748E-2,-1.202393398E-1,9.756733894E0
3.174196511E2,8.075776696E-2,-1.345962733E-1,9.751948357E0
3.174696511E2,9.032905847E-2,-1.010967568E-1,9.761520386E0
3.175196511E2,6.161518395E-2,-1.202393398E-1,9.747162819E0
3.175696511E2,6.640082598E-2,-1.154536903E-1,9.766305923E0
3.176196511E2,8.075776696E-2,-1.010967568E-1,9.756733894E0
3.176696511E2,8.075776696E-2,-1.106680483E-1,9.766305923E0
3.177196511E2,7.118647546E-2,-1.106680483E-1,9.771091461E0
3.177696511E2,8.554340899E-2,-1.202393398E-1,9.771091461E0
3.178196511E2,8.075776696E-2,-1.106680483E-1,9.771091461E0
3.178696511E2,7.118647546E-2,-1.298106313E-1,9.756733894E0
3.179196511E2,6.161518395E-2,-1.202393398E-1,9.766305923E0
3.179696511E2,8.554340899E-2,-1.154536903E-1,9.747162819E0
3.180196511E2,6.161518395E-2,-1.154536903E-1,9.771091461E0
3.180696511E2,8.554340899E-2,-9.631111473E-2,9.751948357E0
3.181196511E2,7.597211748E-2,-1.106680483E-1,9.761520386E0
3.181696511E2,8.075776696E-2,-1.298106313E-1,9.771091461E0
3.182196511E2,7.118647546E-2,-1.154536903E-1,9.771091461E0
3.182696511E2,7.118647546E-2,-1.154536903E-1,9.766305923E0
3.183196511E2,5.682953820E-2,-1.250249892E-1,9.771091461E0
3.183696511E2,6.640082598E-2,-1.250249892E-1,9.756733894E0
3.184196511E2,7.597211748E-2,-1.154536903E-1,9.766305923E0
3.184696511E2,7.118647546E-2,-1.250249892E-1,9.761520386E0
3.185196511E2,8.075776696E-2,-1.154536903E-1,9.751948357E0
3.185696511E2,8.554340899E-2,-1.010967568E-1,9.751948357E0
3.186196511E2,8.075776696E-2,-1.058823988E-1,9.771091461E0
3.186696511E2,7.118647546E-2,-1.154536903E-1,9.761520386E0
3.187196511E2,8.075776696E-2,-1.202393398E-1,9.766305923E0
3.187696511E2,6.640082598E-2,-1.202393398E-1,9.761520386E0
3.188196511E2,7.597211748E-2,-1.202393398E-1,9.761520386E0
3.188696511E2,7.597211748E-2,-1.106680483E-1,9.747162819E0
3.189196511E2,7.118647546E-2,-1.298106313E-1,9.761520386E0
3.189696511E2,6.640082598E-2,-1.106680483E-1,9.761520386E0
3.190196511E2,6.161518395E-2,-1.250249892E-1,9.761520386E0
3.190696511E2,6.640082598E-2,-1.250249892E-1,9.761520386E0
3.191196511E2,7.118647546E-2,-1.298106313E-1,9.751948357E0
3.191696511E2,6.640082598E-2,-1.250249892E-1,9.761520386E0
3.192196511E2,6.161518395E-2,-1.058823988E-1,9.766305923E0
3.192696511E2,7.118647546E-2,-1.106680483E-1,9.766305923E0
3.193196511E2,7.597211748E-2,-1.250249892E-1,9.766305923E0
3.193696511E2,8.554340899E-2,-1.202393398E-1,9.771091461E0
3.194196511E2,6.640082598E-2,-1.106680483E-1,9.756733894E0
3.194696511E2,6.161518395E-2,-1.058823988E-1,9.761520386E0
3.195196511E2,8.075776696E-2,-1.058823988E-1,9.761520386E0
3.195696511E2,8.554340899E-2,-1.202393398E-1,9.766305923E0
3.196196511E2,8.075776696E-2,-1.154536903E-1,9.761520386E0
3.196696511E2,8.554340899E-2,-1.058823988E-1,9.771091461E0
3.197196511E2,8.554340899E-2,-1.106680483E-1,9.761520386E0
3.197696511E2,7.597211748E-2,-1.058823988E-1,9.775876999E0
3.198196511E2,7.118647546E-2,-1.202393398E-1,9.756733894E0
3.198696511E2,8.075776696E-2,-1.202393398E-1,9.761520386E0
3.199196511E2,6.640082598E-2,-1.202393398E-1,9.761520386E0
3.199696511E2,6.640082598E-2,-1.202393398E-1,9.771091461E0
3.200196511E2,6.640082598E-2,-1.250249892E-1,9.761520386E0
3.200696511E2,7.597211748E-2,-1.250249892E-1,9.761520386E0
3.201196511E2,6.161518395E-2,-1.250249892E-1,9.756733894E0
3.201696511E2,6.640082598E-2,-1.106680483E-1,9.766305923E0
3.202196511E2,6.640082598E-2,-1.106680483E-1,9.751948357E0
3.202696511E2,8.554340899E-2,-1.106680483E-1,9.771091461E0
3.203196511E2,7.597211748E-2,-1.106680483E-1,9.771091461E0
3.203696511E2,7.118647546E-2,-1.154536903E-1,9.747162819E0
3.204196511E2,6.161518395E-2,-1.058823988E-1,9.756733894E0
3.204696511E2,7.118647546E-2,-1.154536903E-1,9.756733894E0
3.205196511E2,8.075776696E-2,-1.202393398E-1,9.780662537E0
3.205696511E2,7.118647546E-2,-1.202393398E-1,9.771091461E0
3.206196511E2,6.161518395E-2,-1.202393398E-1,9.756733894E0
3.206696511E2,7.118647546E-2,-1.106680483E-1,9.766305923E0
3.207196511E2,7.118647546E-2,-1.058823988E-1,9.761520386E0
3.207696511E2,7.118647546E-2,-1.058823988E-1,9.756733894E0
3.208196511E2,7.118647546E-2,-1.058823988E-1,9.747162819E0
3.208696511E2,7.118647546E-2,-1.058823988E-1,9.771091461E0
3.209196511E2,8.075776696E-2,-1.106680483E-1,9.766305923E0
3.209696511E2,6.640082598E-2,-1.250249892E-1,9.766305923E0
3.210196511E2,8.554340899E-2,-1.202393398E-1,9.747162819E0
3.210696511E2,6.640082598E-2,-1.154536903E-1,9.747162819E0
3.211196511E2,6.161518395E-2,-1.202393398E-1,9.737591743E0
3.211696511E2,7.118647546E-2,-1.202393398E-1,9.761520386E0
3.212196511E2,6.640082598E-2,-1.154536903E-1,9.756733894E0
3.212696511E2,7.597211748E-2,-1.250249892E-1,9.761520386E0
3.213196511E2,5.204389244E-2,-1.106680483E-1,9.771091461E0
3.213696511E2,7.597211748E-2,-1.154536903E-1,9.756733894E0
3.214196511E2,7.118647546E-2,-1.154536903E-1,9.751948357E0
3.214696511E2,7.118647546E-2,-1.298106313E-1,9.747162819E0
3.215196511E2,6.640082598E-2,-1.154536903E-1,9.771091461E0
3.215696511E2,7.597211748E-2,-1.154536903E-1,9.766305923E0
3.216196511E2,7.118647546E-2,-1.106680483E-1,9.761520386E0
3.216696511E2,6.640082598E-2,-1.154536903E-1,9.756733894E0
3.217196511E2,8.075776696E-2,-1.154536903E-1,9.747162819E0
3.217696511E2,7.118647546E-2,-1.154536903E-1,9.761520386E0
3.218196511E2,5.682953820E-2,-1.154536903E-1,9.766305923E0
3.218696511E2,8.075776696E-2,-1.345962733E-1,9.761520386E0
3.219196511E2,7.118647546E-2,-1.010967568E-1,9.751948357E0
3.219696511E2,6.161518395E-2,-1.058823988E-1,9.761520386E0
3.220196511E2,7.118647546E-2,-1.202393398E-1,9.756733894E0
3.220696511E2,5.682953820E-2,-1.250249892E-1,9.747162819E0
3.221196511E2,7.118647546E-2,-1.202393398E-1,9.761520386E0
3.221696511E2,8.075776696E-2,-1.250249892E-1,9.771091461E0
3.222196511E2,7.597211748E-2,-1.298106313E-1,9.795019150E0
3.222696511E2,7.118647546E-2,-1.202393398E-1,9.771091461E0
3.223196511E2,5.682953820E-2,-1.106680483E-1,9.756733894E0
3.223696511E2,8.075776696E-2,-1.058823988E-1,9.761520386E0
3.224196511E2,7.597211748E-2,-1.202393398E-1,9.775876999E0
3.224696511E2,7.597211748E-2,-1.202393398E-1,9.771091461E0
3.225196511E2,9.511470050E-2,-1.154536903E-1,9.766305923E0
3.225696511E2,6.640082598E-2,-1.154536903E-1,9.766305923E0
3.226196511E2,7.118647546E-2,-1.202393398E-1,9.742377281E0
3.226696511E2,7.597211748E-2,-1.202393398E-1,9.761520386E0
3.227196511E2,7.597211748E-2,-1.202393398E-1,9.761520386E0
3.227696511E2,6.640082598E-2,-1.058823988E-1,9.761520386E0
3.228196511E2,8.075776696E-2,-1.058823988E-1,9.751948357E0
3.228696511E2,6.640082598E-2,-1.106680483E-1,9.747162819E0
3.229196511E2,7.118647546E-2,-1.154536903E-1,9.780662537E0
3.229696511E2,7.118647546E-2,-1.154536903E-1,9.771091461E0
3.230196511E2,7.118647546E-2,-1.250249892E-1,9.756733894E0
3.230696511E2,7.118647546E-2,-1.154536903E-1,9.756733894E0
3.231196511E2,7.118647546E-2,-1.250249892E-1,9.766305923E0
3.231696511E2,6.640082598E-2,-1.058823988E-1,9.756733894E0
3.232196511E2,7.597211748E-2,-1.202393398E-1,9.761520386E0
3.232696511E2,7.597211748E-2,-1.154536903E-1,9.751948357E0
3.233196511E2,6.640082598E-2,-1.106680483E-1,9.756733894E0
3.233696511E2,7.597211748E-2,-1.058823988E-1,9.751948357E0
3.234196511E2,8.554340899E-2,-1.298106313E-1,9.775876999E0
3.234696511E2,7.118647546E-2,-1.250249892E-1,9.756733894E0
3.235196511E2,8.554340899E-2,-1.058823988E-1,9.737591743E0
3.235696511E2,6.640082598E-2,-1.106680483E-1,9.766305923E0
3.236196511E2,6.640082598E-2,-1.202393398E-1,9.751948357E0
3.236696511E2,6.640082598E-2,-1.202393398E-1,9.761520386E0
3.237196511E2,7.597211748E-2,-1.202393398E-1,9.766305923E0
3.237696511E2,6.640082598E-2,-1.154536903E-1,9.766305923E0
3.238196511E2,9.032905847E-2,-1.010967568E-1,9.756733894E0
3.238696511E2,8.075776696E-2,-1.106680483E-1,9.761520386E0
3.239196511E2,6.161518395E-2,-1.058823988E-1,9.747162819E0
3.239696511E2,7.118647546E-2,-1.154536903E-1,9.775876999E0
3.240196511E2,5.682953820E-2,-1.154536903E-1,9.756733894E0
3.240696511E2,7.597211748E-2,-1.250249892E-1,9.751948357E0
3.241196511E2,7.118647546E-2,-1.154536903E-1,9.780662537E0
3.241696511E2,6.640082598E-2,-1.154536903E-1,9.775876999E0
3.242196511E2,7.118647546E-2,-1.058823988E-1,9.751948357E0
3.242696511E2,7.118647546E-2,-1.202393398E-1,9.775876999E0
3.243196511E2,6.640082598E-2,-1.154536903E-1,9.761520386E0
3.243696511E2,7.118647546E-2,-1.154536903E-1,9.761520386E0
3.244196511E2,7.118647546E-2,-1.154536903E-1,9.771091461E0
3.244696511E2,8.075776696E-2,-1.154536903E-1,9.771091461E0
3.245196511E2,5.682953820E-2,-1.058823988E-1,9.766305923E0
3.245696511E2,8.075776696E-2,-1.298106313E-1,9.761520386E0
3.246196511E2,7.597211748E-2,-1.154536903E-1,9.756733894E0
3.246696511E2,5.682953820E-2,-1.154536903E-1,9.761520386E0
3.247196511E2,8.075776696E-2,-1.154536903E-1,9.756733894E0
3.247696511E2,7.118647546E-2,-1.393819153E-1,9.756733894E0
3.248196511E2,7.118647546E-2,-1.106680483E-1,9.766305923E0
3.248696511E2,6.640082598E-2,-1.202393398E-1,9.751948357E0
3.249196511E2,7.118647546E-2,-1.154536903E-1,9.761520386E0
3.249696511E2,6.640082598E-2,-1.058823988E-1,9.766305923E0
3.250196511E2,7.118647546E-2,-1.106680483E-1,9.766305923E0
3.250696511E2,6.640082598E-2,-1.106680483E-1,9.771091461E0
3.251196511E2,7.597211748E-2,-1.106680483E-1,9.771091461E0
3.251696511E2,5.682953820E-2,-1.154536903E-1,9.737591743E0
